indicator_id,country_id,date,value,source,source_series_id,ingested_at
F1,IN,2026-05-03,76913.5,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-05-10,77328.1875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-05-17,75237.9921875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-05-24,75415.3515625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-05-31,74775.7421875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-06-07,74243.34375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-06-14,73687.421875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F2,US,2025-05-11,100.33999633789062,yfinance,DX-Y.NYB,2026-06-09T06:50:24.771092
F2,US,2025-05-18,101.08999633789062,yfinance,DX-Y.NYB,2026-06-09T06:50:24.771092
F2,US,2025-05-25,99.11000061035156,yfinance,DX-Y.NYB,2026-06-09T06:50:24.771092
F2,US,2025-06-01,99.33000183105469,yfinance,DX-Y.NYB,2026-06-09T06:50:24.771092
